clip_id,rep,opponent,party,out_party,total_words,words_per_second,approve_location,rep_count,opponent_count,party_count,out_party_count,trump_count,rep_locations,opponent_locations,party_locations,out_party_locations,trump_locations
01252,colleendeacon,johnkatko,democrat,republican,84,2.8,25.71428571428571,2,0,0,1,0,"[8.035714285714285, 24.82142857142857]",[],[],[2.5],[]
01253,colleendeacon,johnkatko,democrat,republican,105,3.5,22.857142857142854,2,0,0,0,0,"[0.14285714285714288, 22.142857142857146]",[],[],[],[]
01254,monicavernon,rodblum,democrat,republican,76,2.533333333333333,1.5789473684210527,2,0,0,0,0,"[0.5921052631578947, 6.907894736842105]",[],[],[],[]
01255,luannbennett,barbaracomstock,democrat,republican,72,2.4,14.583333333333334,1,1,0,0,0,[0.625],[18.958333333333332],[],[],[]
01257,luannbennett,barbaracomstock,democrat,republican,90,3.0,28.666666666666668,2,1,0,0,3,"[23.5, 27.833333333333336]",[2.5],[],[],"[3.6666666666666665, 13.666666666666666, 25.0]"
01258,luannbennett,barbaracomstock,democrat,republican,75,2.5,25.2,2,0,0,0,0,"[0.2, 15.799999999999999]",[],[],[],[]
01261,barbaracomstock,luannbennett,republican,democrat,97,3.2333333333333334,23.195876288659793,1,2,0,0,0,[22.422680412371136],"[2.0103092783505154, 19.63917525773196]",[],[],[]
01265,mialove,dougowens,republican,democrat,83,2.7666666666666666,1.4457831325301205,1,2,0,0,0,[0.5421686746987951],"[4.879518072289157, 27.289156626506024]",[],[],[]
01266,barbaracomstock,luannbennett,republican,democrat,107,3.566666666666667,20.467289719626166,2,0,0,0,0,"[7.710280373831775, 19.766355140186917]",[],[],[],[]
01271,monicavernon,rodblum,democrat,republican,107,3.566666666666667,28.878504672897197,2,0,1,1,0,"[11.355140186915888, 28.177570093457945]",[],[21.588785046728972],[22.149532710280372],[]
01272,monicavernon,rodblum,democrat,republican,71,2.3666666666666667,23.661971830985912,2,0,0,0,0,"[12.887323943661972, 22.6056338028169]",[],[],[],[]
01273,monicavernon,rodblum,democrat,republican,76,2.533333333333333,28.421052631578945,1,0,0,0,0,[27.43421052631579],[],[],[],[]
01275,monicavernon,,democrat,republican,71,2.3666666666666667,25.352112676056336,3,0,1,0,0,"[4.436619718309859, 20.492957746478872, 24.295774647887324]",[],[8.028169014084506],[],[]
01276,monicavernon,rodblum,democrat,republican,74,2.466666666666667,28.37837837837838,4,0,1,0,0,"[1.0135135135135136, 6.6891891891891895, 8.31081081081081, 27.364864864864867]",[],[10.135135135135135],[],[]
01277,monicavernon,rodblum,democrat,republican,75,2.5,24.400000000000002,2,0,0,0,0,"[9.4, 23.400000000000002]",[],[],[],[]
01278,louiseslaughter,markassini,democrat,republican,72,2.4,1.6666666666666665,3,0,0,0,0,"[0.625, 7.708333333333332, 27.291666666666668]",[],[],[],[]
01279,kathleenrice,bruceblakeman,democrat,republican,81,2.7,25.185185185185183,1,0,0,0,0,[24.25925925925926],[],[],[],[]
01280,kathleenrice,bruceblakeman,democrat,republican,86,2.8666666666666667,28.6046511627907,2,0,0,0,0,"[0.5232558139534884, 27.732558139534884]",[],[],[],[]
01281,barbaracomstock,johnfoust,republican,democrat,76,2.533333333333333,28.421052631578945,4,0,0,0,0,"[5.723684210526316, 10.855263157894738, 25.460526315789476, 27.43421052631579]",[],[],[],[]
01282,barbaracomstock,johnfoust,republican,democrat,81,2.7,27.77777777777778,1,0,0,1,0,[26.85185185185185],[],[],[24.814814814814817],[]
01283,chelliepingree,isaacmisiuk,democrat,republican,79,2.6333333333333333,28.481012658227847,0,0,0,0,0,[],[],[],[],[]
01284,kristinoem,corinnarobinson,republican,democrat,82,2.7333333333333334,25.24390243902439,0,0,0,0,0,[],[],[],[],[]
01285,kristinoem,corinnarobinson,republican,democrat,93,3.1,1.2903225806451615,2,0,0,0,0,"[0.4838709677419355, 10.483870967741936]",[],[],[],[]
01286,michellelujangrisham,mikefrese,democrat,republican,83,2.7666666666666666,27.83132530120482,2,0,0,0,0,"[10.481927710843374, 26.746987951807228]",[],[],[],[]
01287,michellelujangrisham,mikefrese,democrat,republican,90,3.0,22.0,2,0,0,0,0,"[13.0, 21.0]",[],[],[],[]
01288,bonniewatsoncoleman,alietaeck,democrat,republican,69,2.3,28.26086956521739,3,0,0,0,0,"[16.956521739130434, 25.65217391304348, 27.391304347826086]",[],[],[],[]
01289,bonniewatsoncoleman,alietaeck,democrat,republican,85,2.8333333333333335,27.176470588235293,2,0,0,0,0,"[6.0, 26.470588235294116]",[],[],[],[]
01290,juliabrownley,tonystrickland,democrat,republican,87,2.9,,0,1,1,0,0,[],[0.1724137931034483],[21.724137931034484],[],[]
01291,juliabrownley,jeffgorell,democrat,republican,76,2.533333333333333,21.710526315789476,0,0,0,0,0,[],[],[],[],[]
01292,dorismatsui,,democrat,republican,87,2.9,28.620689655172413,1,0,0,0,0,[27.758620689655174],[],[],[],[]
01293,susanbrooks,shawndeneal,republican,democrat,79,2.6333333333333333,28.481012658227847,3,0,0,0,0,"[3.227848101265823, 11.962025316455696, 27.531645569620252]",[],[],[],[]
01294,jackiewalorski,joebock,republican,democrat,79,2.6333333333333333,28.481012658227847,2,0,0,0,0,"[0.569620253164557, 27.531645569620252]",[],[],[],[]
01298,virginiafoxx,,republican,democrat,121,4.033333333333333,0.9917355371900827,9,0,0,0,0,"[0.371900826446281, 2.1074380165289255, 5.330578512396694, 8.057851239669422, 14.50413223140496, 17.975206611570247, 20.454545454545453, 21.446280991735534, 25.413223140495866]",[],[],[],[]
01299,martharoby,nathanmathis,republican,democrat,13,0.43333333333333335,,0,0,0,0,0,[],[],[],[],[]
01300,martharoby,nathanmathis,republican,democrat,66,2.2,28.181818181818183,3,0,0,0,0,"[0.2272727272727273, 23.863636363636363, 27.045454545454543]",[],[],[],[]
01304,tammyduckworth,larrykaifesh,democrat,republican,95,3.1666666666666665,25.57894736842105,1,0,0,0,0,[24.789473684210527],[],[],[],[]
01306,joycebeatty,chrislong,democrat,republican,67,2.2333333333333334,26.417910447761194,3,0,0,0,0,"[4.701492537313433, 23.059701492537314, 25.298507462686565]",[],[],[],[]
01312,mariannettemillermeeks,daveloebsack,republican,democrat,80,2.6666666666666665,27.0,0,1,0,0,0,[],[4.3125],[],[],[]
01313,mariannettemillermeeks,daveloebsack,republican,democrat,90,3.0,24.666666666666664,0,1,0,0,0,[],[0.16666666666666669],[],[],[]
01316,mariannettemillermeeks,daveloebsack,republican,democrat,87,2.9,28.620689655172413,0,1,0,0,0,[],[0.8620689655172413],[],[],[]
01317,mariannettemillermeeks,daveloebsack,republican,democrat,85,2.8333333333333335,28.588235294117645,0,2,0,0,0,[],"[0.5294117647058824, 26.64705882352941]",[],[],[]
01319,mariannettemillermeeks,daveloebsack,republican,democrat,75,2.5,28.4,0,1,0,0,0,[],[0.2],[],[],[]
01321,fredericaswilson,,democrat,republican,65,2.1666666666666665,28.153846153846153,0,0,0,0,0,[],[],[],[],[]
01324,fredericaswilson,,democrat,republican,72,2.4,28.333333333333332,1,0,1,0,0,[23.333333333333332],[],[25.833333333333336],[],[]
01325,mimiwalters,drewleavens,republican,democrat,85,2.8333333333333335,28.588235294117645,3,0,0,0,0,"[0.8823529411764706, 24.88235294117647, 27.705882352941178]",[],[],[],[]
01326,mimiwalters,drewleavens,republican,democrat,94,3.1333333333333333,28.72340425531915,2,0,0,0,0,"[0.7978723404255319, 27.925531914893618]",[],[],[],[]
01327,mimiwalters,drewleavens,republican,democrat,81,2.7,,2,0,0,0,0,"[0.9259259259259258, 27.59259259259259]",[],[],[],[]
01330,mimiwalters,drewleavens,republican,democrat,85,2.8333333333333335,28.588235294117645,0,0,0,0,0,[],[],[],[],[]
01334,mimiwalters,drewleavens,republican,democrat,85,2.8333333333333335,27.88235294117647,2,0,0,0,0,"[0.8823529411764706, 27.0]",[],[],[],[]
01336,bonniewatsoncoleman,alietaeck,democrat,republican,85,2.8333333333333335,27.176470588235293,5,0,0,0,0,"[6.705882352941177, 10.588235294117649, 18.0, 24.0, 26.11764705882353]",[],[],[],[]
01337,jackiewalorski,brendanmullen,republican,democrat,80,2.6666666666666665,28.5,1,1,0,0,0,[27.5625],[7.3125],[],[],[]
01338,jackiewalorski,brendanmullen,republican,democrat,87,2.9,28.620689655172413,1,0,0,0,0,[27.758620689655174],[],[],[],[]
01339,jackiewalorski,joebock,republican,democrat,84,2.8,28.57142857142857,0,0,0,0,0,[],[],[],[],[]
01340,jackiewalorski,brendanmullen,republican,democrat,91,3.033333333333333,26.043956043956044,1,0,0,0,0,[25.21978021978022],[],[],[],[]
01341,jackiewalorski,brendanmullen,republican,democrat,82,2.7333333333333334,28.536585365853657,1,0,0,0,0,[27.621951219512198],[],[],[],[]
01342,jackiewalorski,brendanmullen,republican,democrat,66,2.2,28.181818181818183,3,0,0,0,0,"[17.5, 24.318181818181817, 27.045454545454543]",[],[],[],[]
01343,jackiewalorski,brendanmullen,republican,democrat,71,2.3666666666666667,28.309859154929576,4,1,0,0,0,"[3.5915492957746475, 6.549295774647887, 23.450704225352112, 27.253521126760564]",[1.4788732394366195],[],[],[]
01344,jackiewalorski,brendanmullen,republican,democrat,103,3.433333333333333,1.1650485436893203,1,2,0,0,0,[0.4368932038834952],"[3.6407766990291264, 14.126213592233011]",[],[],[]
01345,jackiewalorski,brendanmullen,republican,democrat,77,2.566666666666667,28.441558441558442,4,0,0,0,0,"[4.87012987012987, 15.38961038961039, 23.96103896103896, 27.467532467532468]",[],[],[],[]
01346,jackiewalorski,brendanmullen,republican,democrat,79,2.6333333333333333,28.481012658227847,2,0,0,0,0,"[0.569620253164557, 27.531645569620252]",[],[],[],[]
01347,jackiewalorski,joebock,republican,democrat,77,2.566666666666667,1.5584415584415585,1,0,0,0,0,[0.5844155844155844],[],[],[],[]
01348,jackiewalorski,joebock,republican,democrat,86,2.8666666666666667,28.6046511627907,2,0,0,0,0,"[12.034883720930232, 27.732558139534884]",[],[],[],[]
01349,jackiewalorski,joebock,republican,democrat,84,2.8,27.857142857142858,2,0,0,0,0,"[11.607142857142858, 26.964285714285715]",[],[],[],[]
01350,jackiewalorski,brendanmullen,republican,democrat,77,2.566666666666667,1.5584415584415585,1,2,0,0,0,[0.5844155844155844],"[8.766233766233766, 26.2987012987013]",[],[],[]
01351,jackiewalorski,brendanmullen,republican,democrat,72,2.4,1.6666666666666665,1,2,0,0,0,[0.625],"[6.458333333333334, 27.708333333333336]",[],[],[]
01352,jackiewalorski,brendanmullen,republican,democrat,69,2.3,28.26086956521739,1,2,0,0,0,[27.17391304347826],"[5.0, 24.130434782608695]",[],[],[]
01353,annwagner,glennkoenen,republican,democrat,92,3.066666666666667,27.065217391304348,3,0,0,0,0,"[6.358695652173913, 24.619565217391305, 26.25]",[],[],[],[]
01354,annwagner,glennkoenen,republican,democrat,121,4.033333333333333,19.834710743801654,2,0,0,0,0,"[17.975206611570247, 19.214876033057852]",[],[],[],[]
01356,annwagner,glennkoenen,republican,democrat,89,2.966666666666667,24.9438202247191,3,0,0,0,0,"[1.5168539325842696, 22.415730337078653, 24.101123595505616]",[],[],[],[]
01357,annwagner,glennkoenen,republican,democrat,79,2.6333333333333333,28.481012658227847,3,0,0,0,0,"[15.379746835443036, 25.632911392405063, 27.531645569620252]",[],[],[],[]
01358,louiseslaughter,maggiebrooks,democrat,republican,92,3.066666666666667,28.695652173913043,1,0,0,0,0,[27.880434782608695],[],[],[],[]
01359,louiseslaughter,maggiebrooks,democrat,republican,78,2.6,1.5384615384615383,0,2,0,0,0,[],"[4.807692307692308, 27.115384615384617]",[],[],[]
01360,louiseslaughter,maggiebrooks,democrat,republican,85,2.8333333333333335,1.4117647058823528,0,2,0,0,0,[],"[6.88235294117647, 29.470588235294116]",[],[],[]
01361,louiseslaughter,maggiebrooks,democrat,republican,80,2.6666666666666665,1.5,0,2,0,0,0,[],"[8.0625, 29.4375]",[],[],[]
01362,louiseslaughter,maggiebrooks,democrat,republican,88,2.933333333333333,1.3636363636363638,0,2,0,0,0,[],"[2.8977272727272725, 29.488636363636363]",[],[],[]
01363,louiseslaughter,maggiebrooks,democrat,republican,86,2.8666666666666667,1.3953488372093024,1,2,0,0,0,[0.5232558139534884],"[8.19767441860465, 26.686046511627907]",[],[],[]
01364,louiseslaughter,maggiebrooks,democrat,republican,85,2.8333333333333335,1.4117647058823528,1,0,0,0,0,[0.5294117647058824],[],[],[],[]
01365,louiseslaughter,maggiebrooks,democrat,republican,71,2.3666666666666667,28.309859154929576,2,0,0,0,0,"[7.816901408450704, 27.253521126760564]",[],[],[],[]
01366,louiseslaughter,maggiebrooks,democrat,republican,90,3.0,28.666666666666668,3,0,0,0,0,"[15.166666666666666, 23.166666666666668, 27.833333333333336]",[],[],[],[]
01367,kyrstensinema,vernonparker,democrat,republican,76,2.533333333333333,,1,1,0,0,0,[27.43421052631579],[0.19736842105263158],[],[],[]
01369,kyrstensinema,vernonparker,democrat,republican,81,2.7,,0,0,0,0,0,[],[],[],[],[]
01370,kyrstensinema,vernonparker,democrat,republican,89,2.966666666666667,,0,0,0,0,0,[],[],[],[],[]
01371,kyrstensinema,vernonparker,democrat,republican,95,3.1666666666666665,,0,0,0,0,0,[],[],[],[],[]
01373,carolsheaporter,frankguinta,democrat,republican,90,3.0,1.6666666666666665,1,0,0,0,0,[0.6666666666666667],[],[],[],[]
01374,carolsheaporter,frankguinta,democrat,republican,78,2.6,25.769230769230766,2,0,0,0,0,"[16.923076923076923, 24.615384615384613]",[],[],[],[]
01381,carolsheaporter,frankguinta,democrat,republican,93,3.1,24.516129032258068,1,0,0,0,0,[23.548387096774192],[],[],[],[]
01382,carolsheaporter,frankguinta,democrat,republican,77,2.566666666666667,25.71428571428571,2,0,0,0,0,"[7.012987012987013, 24.545454545454547]",[],[],[],[]
01383,carolsheaporter,frankguinta,democrat,republican,98,3.2666666666666666,25.102040816326532,3,0,0,0,0,"[15.306122448979592, 21.122448979591837, 24.183673469387756]",[],[],[],[]
01384,carolsheaporter,frankguinta,democrat,republican,86,2.8666666666666667,1.744186046511628,1,0,0,0,0,[0.6976744186046512],[],[],[],[]
01385,terrisewell,donchamberlain,democrat,republican,74,2.466666666666667,1.6216216216216217,2,0,0,0,0,"[0.6081081081081081, 28.58108108108108]",[],[],[],[]
01386,terrisewell,donchamberlain,democrat,republican,73,2.433333333333333,24.246575342465754,1,0,0,0,0,[23.21917808219178],[],[],[],[]
01387,terrisewell,donchamberlain,democrat,republican,84,2.8,1.4285714285714284,2,0,0,0,0,"[0.5357142857142857, 26.25]",[],[],[],[]
01388,terrisewell,,democrat,republican,86,2.8666666666666667,26.162790697674417,1,0,0,0,0,[25.290697674418606],[],[],[],[]
01392,terrisewell,,democrat,republican,77,2.566666666666667,28.441558441558442,1,0,0,0,0,[27.467532467532468],[],[],[],[]
01394,terrisewell,donchamberlain,democrat,republican,65,2.1666666666666665,1.8461538461538463,3,0,1,0,0,"[0.6923076923076923, 14.538461538461538, 28.384615384615383]",[],[13.846153846153847],[],[]
01397,terrisewell,donchamberlain,democrat,republican,65,2.1666666666666665,1.8461538461538463,0,0,1,0,0,[],[],[27.692307692307693],[],[]
01399,dinatitus,chrisedwards,democrat,republican,70,2.3333333333333335,,0,0,0,0,0,[],[],[],[],[]
01400,allysonschwartz,rajbhakta,democrat,republican,63,2.1,1.9047619047619047,0,0,0,0,0,[],[],[],[],[]
01401,katherineclark,frankaddivinola,democrat,republican,65,2.1666666666666665,26.307692307692307,1,0,0,1,0,[25.153846153846153],[],[],[9.230769230769232],[]
01402,catherineclark,frankaddivinola,democrat,republican,80,2.6666666666666665,28.5,0,0,0,1,0,[],[],[],[16.5],[]
01403,katherineclark,frankaddivinola,democrat,republican,80,2.6666666666666665,27.0,1,0,0,0,0,[26.0625],[],[],[],[]
01404,tammyduckworth,joewalsh,democrat,republican,90,3.0,26.0,1,0,0,0,0,[25.166666666666668],[],[],[],[]
01405,reneeellmers,stevewilkins,republican,democrat,105,3.5,28.285714285714285,0,0,0,0,0,[],[],[],[],[]
01406,marylandrieu,johnkennedy,democrat,republican,64,2.1333333333333333,28.125,1,0,0,0,0,[26.953125],[],[],[],[]
01410,lorettasanchez,,democrat,republican,107,3.566666666666667,26.91588785046729,1,0,0,0,0,[26.214953271028037],[],[],[],[]
01411,lorettasanchez,,democrat,republican,93,3.1,28.70967741935484,1,0,0,0,0,[27.903225806451612],[],[],[],[]
01412,lorettasanchez,,democrat,republican,108,3.6,28.333333333333332,3,0,0,0,0,"[7.361111111111112, 14.027777777777779, 27.63888888888889]",[],[],[],[]
01414,ileanaroslehtinen,rolandobanciella,republican,democrat,62,2.066666666666667,,0,0,0,0,0,[],[],[],[],[]
01415,ileanaroslehtinen,rolandobanciella,republican,democrat,61,2.033333333333333,1.9672131147540985,0,0,0,0,0,[],[],[],[],[]
01421,ileanaroslehtinen,annettetaddeo,republican,democrat,82,2.7333333333333334,24.878048780487802,0,0,0,0,0,[],[],[],[],[]
01422,martharoby,bobbybright,republican,democrat,83,2.7666666666666666,28.55421686746988,2,1,0,0,0,"[20.42168674698795, 27.650602409638555]",[0.9036144578313253],[],[],[]
01423,martharoby,bobbybright,republican,democrat,77,2.566666666666667,28.441558441558442,1,0,0,0,0,[27.467532467532468],[],[],[],[]
01424,martharoby,bobbybright,republican,democrat,81,2.7,28.51851851851852,1,0,0,0,0,[27.59259259259259],[],[],[],[]
01425,martharoby,thereseford,republican,democrat,77,2.566666666666667,25.71428571428571,1,0,0,0,0,[24.74025974025974],[],[],[],[]
01426,martharoby,bobbybright,republican,democrat,85,2.8333333333333335,28.588235294117645,1,1,0,0,0,[27.705882352941178],[16.411764705882355],[],[],[]
01427,martharoby,bobbybright,republican,democrat,76,2.533333333333333,28.421052631578945,1,0,0,0,0,[27.43421052631579],[],[],[],[]
01428,martharoby,bobbybright,republican,democrat,81,2.7,28.51851851851852,1,0,0,0,0,[27.59259259259259],[],[],[],[]
01429,chelliepingree,charliesummers,democrat,republican,77,2.566666666666667,28.441558441558442,0,0,0,0,0,[],[],[],[],[]
01430,chelliepingree,charliesummers,democrat,republican,78,2.6,28.46153846153846,0,0,0,0,0,[],[],[],[],[]
01431,chelliepingree,charliesummers,democrat,republican,94,3.1333333333333333,24.893617021276594,0,0,1,0,0,[],[],[0.3191489361702128],[],[]
01432,chelliepingree,charliesummers,democrat,republican,83,2.7666666666666666,28.55421686746988,0,0,0,0,0,[],[],[],[],[]
01433,chelliepingree,charliesummers,democrat,republican,85,2.8333333333333335,19.058823529411764,0,0,0,0,0,[],[],[],[],[]
01434,chelliepingree,charliesummers,democrat,republican,109,3.6333333333333333,19.816513761467892,0,0,0,0,0,[],[],[],[],[]
01435,chelliepingree,charliesummers,democrat,republican,81,2.7,25.925925925925924,0,0,0,0,0,[],[],[],[],[]
01436,chelliepingree,jonathancourtney,democrat,republican,87,2.9,25.517241379310345,0,0,0,0,0,[],[],[],[],[]
01437,chelliepingree,charliesummers,democrat,republican,86,2.8666666666666667,28.6046511627907,0,0,0,0,0,[],[],[],[],[]
01438,chelliepingree,deanscontras,democrat,republican,94,3.1333333333333333,22.659574468085108,0,0,0,0,0,[],[],[],[],[]
01439,chelliepingree,deanscontras,democrat,republican,77,2.566666666666667,28.441558441558442,0,0,0,0,0,[],[],[],[],[]
01440,chelliepingree,jonathancourtney,democrat,republican,82,2.7333333333333334,24.146341463414636,0,0,0,0,0,[],[],[],[],[]
01441,kristinoem,stephaniehersethsandlin,republican,democrat,78,2.6,21.153846153846157,1,0,0,0,0,[20.192307692307693],[],[],[],[]
01442,kristinoem,stephaniehersethsandlin,republican,democrat,118,3.933333333333333,12.203389830508476,1,0,0,0,0,[9.533898305084746],[],[],[],[]
01443,kristinoem,stephaniehersethsandlin,republican,democrat,84,2.8,27.142857142857142,1,0,0,0,0,[26.25],[],[],[],[]
01444,kristinoem,stephaniehersethsandlin,republican,democrat,73,2.433333333333333,27.534246575342465,2,0,0,0,0,"[15.821917808219178, 26.506849315068493]",[],[],[],[]
01445,kristinoem,stephaniehersethsandlin,republican,democrat,87,2.9,23.793103448275865,1,0,0,0,0,[23.275862068965516],[],[],[],[]
01446,kristinoem,stephaniehersethsandlin,republican,democrat,128,4.266666666666667,18.046875,1,0,0,0,0,[17.6953125],[],[],[],[]
01447,kristinoem,mattvarilek,republican,democrat,91,3.033333333333333,28.681318681318682,0,0,0,0,0,[],[],[],[],[]
01448,kristinoem,mattvarilek,republican,democrat,91,3.033333333333333,27.36263736263736,2,0,0,0,0,"[1.4835164835164834, 26.538461538461537]",[],[],[],[]
01449,kristinoem,mattvarilek,republican,democrat,81,2.7,24.074074074074076,1,0,0,0,0,[23.14814814814815],[],[],[],[]
01451,gracenapolitano,,democrat,republican,50,1.6666666666666667,,1,0,0,0,0,[19.5],[],[],[],[]
01452,gracemeng,danhalloran,democrat,republican,38,1.2666666666666666,,0,0,0,0,0,[],[],[],[],[]
01454,cathymcmorrisrodgers,richcowan,republican,democrat,87,2.9,19.655172413793103,0,0,0,0,0,[],[],[],[],[]
01455,cathymcmorrisrodgers,richcowan,republican,democrat,81,2.7,23.703703703703702,0,0,0,0,0,[],[],[],[],[]
01456,cathymcmorrisrodgers,richcowan,republican,democrat,74,2.466666666666667,22.702702702702705,0,0,0,0,0,[],[],[],[],[]
01457,cathymcmorrisrodgers,joepakootas,republican,democrat,73,2.433333333333333,25.068493150684933,0,0,0,0,0,[],[],[],[],[]
01458,cathymcmorrisrodgers,joepakootas,republican,democrat,102,3.4,27.352941176470587,0,0,0,0,0,[],[],[],[],[]
01459,cathymcmorrisrodgers,joepakootas,republican,democrat,66,2.2,23.636363636363637,0,0,0,0,0,[],[],[],[],[]
01460,cathymcmorrisrodgers,richcowan,republican,democrat,85,2.8333333333333335,28.588235294117645,0,0,0,0,0,[],[],[],[],[]
01461,bettymccollum,tonyhernandez,democrat,republican,81,2.7,20.37037037037037,0,0,0,0,0,[],[],[],[],[]
01462,carolynmccarthy,francisbecker,democrat,republican,87,2.9,28.620689655172413,3,0,0,0,0,"[5.689655172413793, 22.24137931034483, 27.758620689655174]",[],[],[],[]
01463,carolynmccarthy,francisbecker,democrat,republican,130,4.333333333333333,0.6923076923076923,0,0,0,0,0,[],[],[],[],[]
01464,carolynmccarthy,francisbecker,democrat,republican,78,2.6,27.692307692307693,3,0,0,0,0,"[0.576923076923077, 21.73076923076923, 27.115384615384617]",[],[],[],[]
01465,carolynmccarthy,,democrat,republican,91,3.033333333333333,24.065934065934066,3,0,0,0,0,"[1.8131868131868132, 19.615384615384617, 23.24175824175824]",[],[],[],[]
01466,carolynmccarthy,,democrat,republican,74,2.466666666666667,28.37837837837838,3,0,0,0,0,"[3.8513513513513513, 22.5, 27.364864864864867]",[],[],[],[]
01467,dorismatsui,,democrat,republican,85,2.8333333333333335,25.76470588235294,2,0,0,0,0,"[0.5294117647058824, 24.88235294117647]",[],[],[],[]
01468,dorismatsui,,democrat,republican,81,2.7,28.51851851851852,3,0,0,0,0,"[2.7777777777777777, 25.37037037037037, 27.59259259259259]",[],[],[],[]
01469,dorismatsui,,democrat,republican,82,2.7333333333333334,24.146341463414636,2,0,0,0,0,"[6.036585365853659, 23.231707317073173]",[],[],[],[]
01471,cynthialummis,garytrauner,republican,democrat,76,2.533333333333333,27.63157894736842,1,0,0,0,0,[26.644736842105264],[],[],[],[]
01472,cynthialummis,garytrauner,republican,democrat,75,2.5,24.0,1,0,0,0,0,[23.0],[],[],[],[]
01473,cynthialummis,davidwendt,republican,democrat,90,3.0,20.666666666666668,1,0,0,0,0,[19.833333333333332],[],[],[],[]
01474,cynthialummis,davidwendt,republican,democrat,70,2.3333333333333335,28.285714285714285,3,0,0,0,0,"[0.21428571428571427, 24.214285714285715, 27.214285714285715]",[],[],[],[]
01475,michellelujangrisham,janicearnold-jones,democrat,republican,86,2.8666666666666667,28.6046511627907,2,0,0,0,0,"[1.744186046511628, 27.55813953488372]",[],[],[],[]
01476,michellelujangrisham,janicearnold-jones,democrat,republican,78,2.6,24.615384615384613,2,0,0,0,0,"[13.846153846153847, 23.46153846153846]",[],[],[],[]
01477,michellelujangrisham,janicearnold-jones,democrat,republican,85,2.8333333333333335,28.235294117647058,1,0,0,0,0,[27.176470588235293],[],[],[],[]
01479,michellelujangrisham,janicearnold-jones,democrat,republican,123,4.1,14.634146341463413,1,0,0,0,0,[13.902439024390244],[],[],[],[]
01480,michellelujangrisham,janicearnold-jones,democrat,republican,75,2.5,28.4,2,0,0,1,0,"[4.0, 27.2]",[],[],[13.6],[]
01481,michellelujangrisham,janicearnold-jones,democrat,republican,90,3.0,28.666666666666668,1,0,0,1,0,[27.666666666666668],[],[],[16.0],[]
01482,anniekuster,marilindagarcia,democrat,republican,83,2.7666666666666666,28.55421686746988,0,0,0,1,0,[],[],[],[24.57831325301205],[]
01483,anniekuster,marilindagarcia,democrat,republican,102,3.4,28.823529411764707,0,0,0,0,0,[],[],[],[],[]
01484,anniekuster,charlesbass,democrat,republican,87,2.9,28.620689655172413,0,0,0,0,0,[],[],[],[],[]
01485,anniekuster,charlesbass,democrat,republican,90,3.0,28.0,0,0,0,0,0,[],[],[],[],[]
01486,anniekuster,charlesbass,democrat,republican,76,2.533333333333333,1.5789473684210527,0,0,0,0,0,[],[],[],[],[]
01487,anniekuster,charlesbass,democrat,republican,104,3.466666666666667,1.153846153846154,0,0,0,0,0,[],[],[],[],[]
01488,anniekuster,charlesbass,democrat,republican,79,2.6333333333333333,28.481012658227847,0,0,0,0,0,[],[],[],[],[]
01489,anniekuster,charlesbass,democrat,republican,75,2.5,1.6,0,0,0,0,0,[],[],[],[],[]
01490,anniekuster,charlesbass,democrat,republican,89,2.966666666666667,28.651685393258425,0,0,0,0,0,[],[],[],[],[]
01491,anniekuster,charlesbass,democrat,republican,75,2.5,28.4,0,0,1,2,0,[],[],[19.6],"[1.2, 18.8]",[]
01492,annkirkpatrick,sydneyhay,democrat,republican,75,2.5,27.6,5,0,0,0,0,"[1.4000000000000001, 6.2, 25.4, 26.6, 29.4]",[],[],[],[]
01493,annkirkpatrick,jonathanpaton,democrat,republican,82,2.7333333333333334,1.4634146341463414,2,0,0,0,0,"[0.548780487804878, 6.402439024390244]",[],[],[],[]
01494,annkirkpatrick,jonathanpaton,democrat,republican,88,2.933333333333333,23.18181818181818,1,0,0,0,0,[22.329545454545453],[],[],[],[]
01495,annkirkpatrick,sydneyhay,democrat,republican,89,2.966666666666667,22.921348314606742,3,0,0,0,0,"[5.561797752808989, 16.685393258426966, 22.078651685393258]",[],[],[],[]
01496,annkirkpatrick,paulgosar,democrat,republican,85,2.8333333333333335,27.176470588235293,2,0,0,0,0,"[13.941176470588236, 26.294117647058822]",[],[],[],[]
01497,annkirkpatrick,sydneyhay,democrat,republican,91,3.033333333333333,24.065934065934066,2,0,0,0,0,"[9.065934065934066, 23.57142857142857]",[],[],[],[]
01499,annkirkpatrick,paulgosar,democrat,republican,119,3.966666666666667,18.403361344537817,4,0,0,0,0,"[2.142857142857143, 14.243697478991596, 15.756302521008404, 17.77310924369748]",[],[],[],[]
01500,annkirkpatrick,jonathanpaton,democrat,republican,94,3.1333333333333333,1.2765957446808511,2,0,0,0,0,"[0.4787234042553191, 15.797872340425531]",[],[],[],[]
01502,robinkelly,paulmckinley,democrat,republican,94,3.1333333333333333,28.72340425531915,2,0,0,0,0,"[8.457446808510639, 27.925531914893618]",[],[],[],[]
01504,marcykaptur,samuelwurzelbacher,democrat,republican,99,3.3,,1,0,0,0,0,[23.78787878787879],[],[],[],[]
01505,marcykaptur,samuelwurzelbacher,democrat,republican,75,2.5,,0,0,0,0,0,[],[],[],[],[]
01506,marcykaptur,samuelwurzelbacher,democrat,republican,89,2.966666666666667,,3,0,0,0,0,"[6.573033707865169, 16.348314606741575, 23.764044943820227]",[],[],[],[]
